Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
199304,-3.7417,-2.5711,-2.5925,-5.0167,-0.8643,-0.9365
199305,6.6443,3.2322,3.0887,4.0012,2.3607,0.734
199306,0.7151,0.4671,1.4968,-1.0234,1.1943,3.427
199307,-0.3682,1.4789,2.2529,-2.2289,1.1466,1.6474
199308,3.9806,4.6867,3.3235,3.5992,4.0916,3.357
199309,3.2126,2.3327,2.5452,-0.754,0.4739,-0.9631
199310,3.8655,1.7055,2.6612,2.9714,-0.2001,1.0994
199311,-3.2864,-2.7212,-2.4156,-0.0488,-2.6443,-1.4557
199312,2.6016,3.8573,2.7334,1.3767,1.7676,2.3784
199401,1.9316,2.9043,5.0992,1.9905,4.4914,3.0106
199402,-0.8967,0.8032,-0.9116,-1.619,-3.0789,-4.511
199403,-6.1717,-4.8685,-4.3261,-4.6912,-3.7874,-3.9534
199404,-0.7707,0.6148,1.3786,0.3666,2.0487,1.5686
199405,-2.5381,-1.024,0.0578,1.4815,1.7735,-0.7216
199406,-4.7276,-2.0999,-2.0476,-3.0476,-2.1209,-2.3459
199407,1.4655,1.3635,2.1601,3.0078,3.5968,3.5533
199408,7.242,4.5523,4.065,5.7633,2.7379,3.3292
199409,0.5804,-0.0511,-0.4195,-1.1843,-3.2001,-3.9981
199410,0.604,-0.0927,-1.7499,2.2733,2.3853,1.1447
199411,-3.8795,-3.2966,-3.6571,-2.9885,-3.5481,-5.0836
199412,0.776,1.8554,1.5795,1.4042,1.0077,1.6806
199501,-1.1011,-0.5002,1.1764,2.1956,3.7729,1.5436
199502,3.7548,2.9485,4.3456,4.0713,3.3164,5.6623
199503,2.7516,1.9697,1.1176,3.0283,2.4125,2.4689
199504,0.9735,3.2071,3.1055,2.0262,2.7211,4.4261
199505,0.8565,1.6516,2.9891,3.5897,3.6361,4.8933
199506,7.3951,4.8686,4.133,3.7519,1.4038,2.4528
199507,7.9408,4.6409,4.9771,3.9234,3.8122,3.5391
199508,1.9874,2.823,4.1064,-0.057,0.9623,3.236
199509,2.3237,2.0871,1.4399,4.6338,3.5197,4.0168
199510,-5.7504,-5.1389,-3.7696,0.4892,-0.9464,-2.9624
199511,3.5896,3.1176,4.015,3.9672,4.819,5.4351
199512,1.8806,2.5902,2.2061,0.4331,2.6622,1.8513
199601,0.3148,0.1247,0.848,2.9662,3.146,3.0373
199602,4.8404,2.1991,2.8622,1.9042,1.306,1.0407
199603,2.4527,2.6628,2.5792,0.0266,1.8095,1.9276
199604,8.7022,4.6953,4.6366,2.9859,1.0712,-0.759
199605,6.0015,4.6086,5.1698,3.7267,0.7582,2.1582
199606,-5.9827,-2.7673,-2.4339,0.0457,-0.1086,-0.3785
199607,-13.7477,-6.2621,-5.5937,-5.4849,-3.8586,-4.7454
199608,7.1204,4.6477,4.5953,2.051,3.761,3.6557
199609,5.2991,2.4428,3.1715,6.7614,4.2013,2.5937
199610,-5.0774,-0.0907,0.9255,0.7625,3.3224,4.9971
199611,1.7313,4.5945,3.9649,7.1639,7.5492,7.2559
199612,0.5767,2.7181,1.9203,-1.7858,-1.2621,-1.3402
199701,4.0139,3.2561,2.9455,6.7183,4.5387,4.4839
199702,-6.353,-0.4762,1.2461,-0.1429,0.6083,2.6538
199703,-8.4693,-3.628,-1.6606,-5.4989,-2.4317,-4.6891
199704,-3.279,0.8712,-0.4196,6.5429,4.0208,3.5527
199705,15.5876,9.7696,8.3936,6.9501,5.732,6.4001
199706,3.6363,5.5028,6.8301,4.1051,4.5056,3.3793
199707,4.7633,5.368,5.858,7.4965,8.8453,8.0502
199708,3.9588,3.2294,3.2367,-5.5807,-3.8371,-2.089
199709,8.8501,7.7459,8.1452,5.2109,5.7598,5.9388
199710,-6.1503,-3.5051,-2.1738,-2.9375,-3.831,-3.0195
199711,-3.4216,-0.6632,0.2924,5.1431,2.9048,2.9993
199712,-2.165,0.9454,2.0926,1.4333,2.4008,4.0771
199801,-0.5803,-1.3785,-0.8316,2.9061,-2.4903,0.2624
199802,8.3842,7.0736,7.3398,6.8879,8.2162,7.682
199803,4.4328,4.5358,4.8863,4.92,5.1449,6.5723
199804,0.6672,1.4208,2.1833,0.9394,1.8264,0.8936
199805,-7.2982,-4.728,-2.7892,-2.3744,-2.6337,1.4273
199806,0.5242,-0.4964,-0.1946,5.9027,1.4505,1.9648
199807,-7.8374,-7.5911,-7.0053,-0.4904,-3.3317,-3.2489
199808,-24.4683,-18.3801,-18.1866,-13.8402,-17.9433,-13.3249
199809,8.94,5.1551,3.4297,7.7376,3.5834,6.6311
199810,4.756,3.7395,3.006,7.9426,8.169,5.2645
199811,8.968,5.8312,5.3247,7.1358,5.3119,4.479
199812,6.6424,3.4462,2.7187,8.5836,1.6783,3.5871
199901,4.2097,1.9382,0.6919,5.1231,0.0108,0.5877
199902,-9.183,-7.2588,-8.0633,-4.4425,-0.2999,-2.7559
199903,-0.2262,0.8979,-2.9927,4.0308,3.9223,1.5013
199904,8.9574,10.7507,9.3804,2.3063,7.849,6.9393
199905,2.0548,0.755,4.1821,-2.5379,-0.8512,0.1279
199906,6.9653,5.8294,5.8882,6.5981,2.4561,0.4818
199907,-1.2735,-0.451,-1.322,-3.0285,-3.5319,-4.4957
199908,-2.8788,-3.1512,-3.2979,-0.0581,-3.1944,-2.2603
199909,0.635,-0.6313,-2.6499,-1.8866,-5.3354,-5.4039
199910,0.3904,-0.2487,-2.8224,6.8181,7.0678,4.275
199911,13.492,5.8689,4.1884,4.291,-3.4216,0.5729
199912,18.792,7.79,6.7313,8.4119,0.5464,3.0023
200001,0.1506,-0.3048,0.7434,-5.0564,-2.9753,-6.2221
200002,27.0861,15.4819,13.0293,1.5878,-6.8604,-4.2249
200003,-12.4738,-3.8865,-1.504,8.2935,12.3566,12.0737
200004,-14.7602,-5.5999,-4.5404,-4.4995,0.264,2.5102
200005,-8.1142,-5.3069,-4.8467,-3.7061,2.6168,-1.8459
200006,17.504,8.9014,8.627,5.1769,-6.0384,-5.6643
200007,-7.2516,1.3118,2.1782,-3.0574,3.9491,3.6383
200008,8.6537,5.383,6.5069,7.624,7.9169,8.4461
200009,-7.327,-0.497,-0.5177,-5.99,2.1672,-0.5458
200010,-8.4733,-1.2479,-1.6273,-2.1109,-0.1626,2.3321
200011,-16.5069,-4.35,-2.7497,-10.6508,-2.7668,-1.8878
200012,2.7542,8.971,8.4133,-0.1049,8.3814,8.9812
200101,12.7204,5.2599,6.5313,3.5939,1.2229,0.0712
200102,-12.6481,-0.6022,0.5113,-11.28,-0.6024,1.3042
200103,-7.6965,-0.9248,-1.4241,-8.0136,-1.7011,-1.3634
200104,10.5324,4.6503,5.2355,8.9333,5.0709,4.7939
200105,3.9548,4.6843,6.1811,0.4128,2.1152,4.5366
200106,6.482,4.9476,2.5767,-2.0983,-1.728,-0.2617
200107,-9.0503,-4.5494,-0.9561,-1.8126,-0.9393,1.2314
200108,-7.1815,-2.7435,-1.2563,-6.9369,-3.8976,-7.8516
200109,-17.138,-13.2117,-13.9837,-8.0837,-9.8509,-8.0414
200110,11.4726,5.0547,4.4949,3.3225,0.6916,-5.8945
200111,8.7758,7.5115,8.9966,7.9133,6.8796,11.7074
200112,6.919,6.7459,6.7145,0.6194,3.0168,3.0266
200201,-4.9535,0.734,2.9927,-0.926,-1.6576,-2.2071
200202,-8.0365,-1.1028,-0.9458,-2.4804,0.2578,-4.5765
200203,9.0076,7.2935,10.2041,3.5504,5.6983,4.5632
200204,-3.722,2.5961,4.1337,-7.1745,-0.4543,-7.1808
200205,-6.5894,-3.6941,-2.4909,-1.3568,0.3111,-2.0873
200206,-7.1901,-3.0252,-2.3895,-7.4793,-5.9073,-12.0314
200207,-14.9767,-14.4367,-14.8424,-6.3988,-8.5597,-13.4105
200208,-0.5684,0.6334,-0.7589,0.0795,1.2381,5.3124
200209,-8.5146,-7.4909,-6.9179,-10.8076,-10.0683,-9.7666
200210,7.007,4.2173,0.379,10.053,4.4979,5.7733
200211,13.4481,7.9829,7.3516,5.2015,6.0108,9.0625
200212,-8.7853,-4.3,-3.7621,-6.2932,-3.7348,-6.8611
200301,-2.2572,-2.629,-1.34,-2.7379,-2.1258,-5.5188
200302,-3.6854,-2.2406,-3.4365,-1.3493,-2.4958,-4.4975
200303,1.6692,0.6171,0.7725,1.6845,0.2839,-1.5773
200304,11.1126,9.4187,9.2466,7.629,8.9061,11.5645
200305,13.2795,10.9178,9.9138,5.0939,7.0526,7.8825
200306,2.2049,2.527,3.8709,1.2615,1.3763,0.9548
200307,8.0885,5.9203,6.8466,1.8836,2.3825,0.8558
200308,4.5285,4.8651,6.335,2.0678,1.5564,4.3128
200309,-1.7014,-1.8697,0.7855,-1.1103,-0.4963,-3.5688
200310,8.3954,8.0289,10.548,5.0918,7.3583,6.4756
200311,2.8299,3.5879,4.682,0.8451,1.4828,2.7007
200312,1.0962,2.5024,3.302,4.2635,4.7538,6.8772
200401,3.7782,3.7907,6.9906,1.5888,2.2716,2.3102
200402,0.5675,0.9577,0.1328,1.2348,2.051,2.6626
200403,1.3027,0.422,0.3658,-1.9715,-0.5836,-0.6033
200404,-3.437,-3.3711,-6.0768,-0.3238,-3.4644,-2.9154
200405,1.1499,1.1286,0.5904,1.361,1.0153,1.1354
200406,3.3261,4.7962,4.6363,1.3393,1.8282,2.8079
200407,-9.8608,-5.2871,-4.6468,-4.5622,-2.2689,-1.5401
200408,-2.4209,-0.1728,-0.9162,-0.3856,1.5865,0.156
200409,5.7171,4.9679,3.5242,0.877,1.6472,2.5753
200410,3.0379,1.3365,1.3819,1.6969,1.0173,2.1093
200411,8.2523,8.7477,9.3981,3.6431,4.9463,6.088
200412,4.2905,2.3915,4.2087,3.6859,3.2255,3.6269
200501,-5.4722,-3.1933,-2.4375,-2.9967,-1.4753,-2.1034
200502,0.6445,2.1987,2.8989,2.0311,2.1776,3.0519
200503,-4.0635,-2.2179,-2.0076,-1.3477,-2.5715,-0.2259
200504,-6.3224,-5.9746,-6.1568,-1.7764,-2.0842,-2.6499
200505,7.3888,6.259,5.6838,3.7845,3.0232,3.8756
200506,2.7463,4.1548,4.543,-0.7868,1.7006,2.6763
200507,6.7697,6.8228,6.358,4.578,2.6155,3.9609
200508,-2.1963,-1.118,-1.2001,-1.2991,-0.6933,0.2378
200509,0.4245,0.6867,0.4919,0.3526,1.1945,1.8106
200510,-3.8246,-2.5986,-2.4411,-1.1407,-2.0117,-2.0729
200511,5.1955,4.5092,3.8792,4.078,3.7652,3.0167
200512,-0.1088,-0.3396,-0.1538,-0.7279,1.2854,0.2016
200601,8.5626,9.3734,8.1488,1.8218,3.542,4.478
200602,-0.4396,-0.3329,-0.3301,-0.1877,0.9969,-0.8039
200603,4.2671,5.0829,5.6319,1.6654,1.1744,1.5064
200604,-0.6539,0.9675,1.2094,-0.0677,2.3258,3.279
200605,-7.7397,-4.8024,-3.9139,-3.04,-2.5199,-1.7717
200606,-0.5519,0.3022,0.1789,-0.0899,0.133,0.9302
200607,-5.8949,-2.7085,-2.2033,-0.7661,0.7618,1.4174
200608,3.2456,2.6301,2.6116,3.3737,1.8246,0.5778
200609,0.9339,1.0638,1.1263,2.4962,2.3249,2.3992
200610,6.0088,5.0019,4.8711,3.3522,2.954,4.4138
200611,2.6792,2.7316,2.9871,1.8143,2.3643,1.6469
200612,-0.7442,0.6764,2.4235,0.3463,1.8265,3.4874
200701,2.3577,0.8439,2.363,1.8917,1.6887,1.6679
200702,-0.1621,-0.1241,-0.7527,-1.9567,-1.4985,-1.5535
200703,1.4221,1.2688,0.6641,0.8521,1.5008,1.1665
200704,2.351,2.0736,1.4673,4.8486,3.8181,3.4236
200705,4.1643,3.9451,3.0703,3.195,3.7158,4.1993
200706,-0.5296,-1.0466,-1.7007,-1.076,-2.4036,-2.1366
200707,-4.8553,-5.7706,-7.8207,-1.4381,-4.3572,-5.1334
200708,1.7296,2.181,-0.8048,1.7919,1.8591,-0.1571
200709,2.6427,0.7587,0.2082,4.7512,2.2462,3.4747
200710,3.755,1.674,0.5892,3.0636,1.2518,1.0393
200711,-7.1625,-6.7805,-7.6683,-3.1823,-5.5318,-5.0284
200712,0.3363,-0.9348,-0.6484,-0.4112,-1.0047,-0.4416
200801,-8.3934,-5.9736,-4.1918,-7.4192,-4.1254,-4.3265
200802,-4.2529,-2.9848,-3.6871,-2.1962,-3.3502,-4.6504
200803,-1.5303,1.0765,-0.0096,0.7902,-3.0862,-1.0056
200804,5.1872,3.2208,1.8194,3.7395,6.2194,5.2021
200805,5.51,5.5165,3.225,2.2546,0.562,1.7825
200806,-7.4552,-7.5435,-8.5392,-7.2226,-9.187,-10.9687
200807,2.215,2.6093,5.5564,-1.4571,-2.4734,6.9616
200808,3.0539,3.9458,7.0059,1.5201,1.0303,0.611
200809,-11.1911,-7.3595,-6.4641,-9.6306,-10.2159,-1.6989
200810,-21.983,-19.201,-20.4972,-14.9923,-17.4716,-22.2661
200811,-12.0704,-10.8026,-14.3543,-5.8954,-6.8136,-15.6433
200812,5.0105,4.4718,5.1982,1.8408,0.8617,1.1523
200901,-7.448,-10.2092,-15.8893,-4.8313,-10.2033,-18.7514
200902,-9.6626,-11.1671,-15.098,-7.3789,-12.7181,-16.4817
200903,9.1204,10.4124,10.8395,8.0706,9.0795,13.472
200904,16.5427,16.6181,17.2878,7.3526,11.1304,17.6588
200905,3.705,3.0894,2.4393,4.6414,6.163,5.4403
200906,5.252,1.6339,0.8504,1.224,-1.5345,0.187
200907,6.6629,10.1789,14.0929,6.7012,8.1829,9.831
200908,1.1331,2.8215,8.7457,1.8765,3.7637,9.7692
200909,6.5459,5.595,7.5782,3.5407,4.4433,4.3601
200910,-6.8041,-6.1095,-9.3815,-0.5686,-2.6852,-6.361
200911,1.718,2.0387,4.0862,6.6235,4.8007,3.9095
200912,8.3808,8.1183,8.5522,1.9172,3.0835,1.7523
201001,-3.6856,-3.0285,-2.7808,-4.0577,-2.2286,-4.3552
201002,3.4717,3.9519,7.5523,3.1401,2.8337,5.3835
201003,7.0506,8.0982,8.8878,5.3091,6.7391,7.6899
201004,4.1833,6.1181,9.3935,0.9872,2.3956,1.3958
201005,-6.0381,-7.0571,-10.4467,-7.4415,-8.4347,-7.8024
201006,-5.9879,-7.4281,-10.9769,-4.5808,-5.323,-8.5836
201007,6.9177,6.6868,7.205,6.6603,7.7866,5.8559
201008,-6.8601,-7.9189,-8.5746,-4.0981,-3.9754,-6.2888
201009,14.1499,12.5701,11.0254,10.0477,9.0366,6.9056
201010,4.7893,4.0567,3.592,4.6564,3.7447,0.6481
201011,3.5362,4.2669,3.2461,0.5252,0.4183,-0.9943
201012,7.0547,8.3108,9.5252,4.9144,7.8183,10.0827
201101,-0.3323,-0.1216,0.493,2.0532,2.525,2.8697
201102,5.0129,5.419,5.4176,2.6169,4.2494,4.4073
201103,3.4876,2.5601,1.8938,0.1303,1.4401,-1.4292
201104,3.5119,2.0588,1.0397,3.6796,2.8556,1.1087
201105,-1.5573,-2.0129,-3.3998,-0.5199,-1.5148,-2.8282
201106,-1.9606,-1.8884,-1.9587,-1.492,-1.6953,-2.1289
201107,-4.533,-4.0237,-3.4073,-0.8832,-2.6123,-4.4229
201108,-8.9199,-9.125,-9.8682,-4.1244,-6.4981,-8.1329
201109,-11.1349,-11.5785,-10.9564,-6.3361,-7.4062,-9.3369
201110,15.5476,15.7118,13.2344,9.9638,12.365,11.9142
201111,-1.8593,-0.1197,-0.25,-0.2424,1.0499,-2.5383
201112,-0.5291,0.5932,1.1734,-0.193,1.8856,1.6531
201201,7.9807,7.1108,5.8473,5.6586,3.2894,5.5342
201202,3.4094,2.4153,2.8384,4.7108,3.7518,5.4466
201203,2.3999,2.9796,2.7628,3.7766,0.9845,5.2464
201204,-1.3126,-2.1879,-0.9655,-0.595,-0.4101,-1.9023
201205,-6.2804,-6.559,-6.0773,-5.6338,-6.2649,-7.0235
201206,5.8281,4.3924,4.6005,2.8103,4.7965,4.9197
201207,-3.026,-0.781,-1.8389,1.2678,1.3901,-0.4658
201208,3.0687,3.4676,3.4718,2.4409,1.7052,4.6657
201209,3.1632,3.6798,3.9187,1.8753,3.2307,4.1853
201210,-3.922,-1.3125,-0.7629,-2.6572,-1.6496,1.7563
201211,0.9924,1.0007,0.7458,1.1862,0.285,-0.5011
201212,2.6099,3.4082,4.42,-0.2489,1.1615,5.0999
201301,7.0297,6.0867,6.0266,4.6221,5.8191,7.5323
201302,1.0942,0.6806,1.0524,1.3065,1.4514,1.4178
201303,5.3804,4.4662,4.5044,3.7081,4.222,3.9812
201304,-0.803,-1.1514,0.0637,1.6662,1.676,2.0407
201305,5.1426,5.356,5.1187,2.0625,1.2707,7.2945
201306,-0.0182,-0.1542,-0.3019,-1.8227,-0.3021,-1.8693
201307,7.414,7.1775,7.8117,5.549,5.0143,6.2628
201308,-0.8819,-3.6238,-3.8177,-1.7298,-3.1533,-4.3624
201309,6.0257,6.7049,5.5214,4.1816,3.0102,2.3039
201310,1.1286,2.9257,4.0682,4.5022,4.2882,3.8494
201311,4.888,4.0726,4.3268,3.3631,1.8617,4.3975
201312,1.9879,2.6115,1.7671,2.4441,3.3754,2.0499
201401,-0.1452,-4.2481,-3.7014,-3.138,-3.748,-3.759
201402,3.9536,4.9318,5.0121,5.0341,4.6719,3.1815
201403,-3.3728,1.13,1.4527,-0.853,1.2232,4.4959
201404,-6.1426,-3.0795,-2.8891,0.2694,1.046,-0.7036
201405,-0.6433,0.8082,0.0439,2.5131,1.9775,1.2841
201406,7.2364,4.9374,4.4897,1.7526,2.6445,3.0196
201407,-6.3107,-6.3044,-5.409,-1.4416,-1.5195,-2.3238
201408,5.0714,4.0256,4.5119,5.0098,3.129,4.3868
201409,-4.71,-5.437,-6.4345,-1.1714,-2.0134,-1.905
201410,7.4067,5.8503,5.3075,2.8187,1.5866,1.5233
201411,1.7363,-0.4266,-0.8764,3.8067,2.475,0.4229
201412,2.387,2.5553,3.3045,-1.1953,-0.2055,2.0113
201501,-2.9778,-4.7676,-5.0965,-1.5203,-3.2708,-6.3582
201502,7.4985,6.7465,5.1292,6.654,5.842,5.4116
201503,2.1324,1.645,1.1299,-1.318,-1.6265,-1.2266
201504,-3.1634,-1.9752,-0.7505,0.2431,1.2598,1.5365
201505,3.1344,2.2982,0.8505,1.388,1.3562,0.9272
201506,2.443,0.3474,0.5195,-1.7331,-2.0655,-1.3926
201507,-0.2912,-2.4127,-5.6146,3.039,0.9653,0.1214
201508,-8.9065,-4.7179,-3.2525,-6.2089,-5.6128,-6.5345
201509,-7.7536,-4.5329,-4.8528,-2.2452,-2.8901,-4.0762
201510,4.4287,6.6362,5.8869,7.9274,8.6099,6.3272
201511,5.7577,3.3008,3.6719,0.4875,-0.2488,1.5626
201512,-3.8139,-5.0099,-6.7584,-1.2356,-2.3793,-3.4799
201601,-13.7835,-7.7833,-6.8373,-5.1918,-5.1826,-7.9861
201602,-0.6478,0.9362,0.5289,0.0181,0.5806,-2.1576
201603,7.8564,7.8168,8.5633,6.6112,6.7841,8.2262
201604,2.4779,1.1557,3.7372,-0.6648,1.3673,4.6027
201605,2.3156,1.2888,0.2282,2.1741,1.8374,0.635
201606,0.5175,-0.6738,0.1172,0.04,0.4683,-2.494
201607,6.9593,5.8108,5.875,4.8166,2.2376,3.6809
201608,0.9163,2.766,3.4756,-0.3614,0.2644,3.7631
201609,3.3616,1.4177,1.2137,0.4646,-0.1668,-0.3597
201610,-8.2827,-5.0997,-3.026,-2.079,-2.142,0.9849
201611,8.7699,12.3824,14.8017,1.7964,5.3934,12.3463
201612,-0.4456,2.8799,4.5612,1.3165,1.9185,3.4622
201701,2.1244,-0.1702,-0.5351,3.3379,0.7575,0.4292
201702,3.6344,1.0009,0.3429,4.418,2.4877,4.1267
201703,2.3294,-0.0527,-0.3763,1.1017,-0.2719,-2.5247
201704,1.6903,1.5127,0.7844,1.9946,0.6946,-0.8419
201705,-0.8731,-1.591,-3.8414,2.9927,-0.0724,-1.5933
201706,4.7298,3.0748,3.2339,-0.141,0.6247,4.0587
201707,0.7439,0.5632,0.6683,2.6072,1.4897,2.1099
201708,-0.4908,-2.1155,-2.4309,1.4161,-0.3094,-1.1279
201709,5.716,8.2374,8.3106,1.2602,2.6361,4.7241
201710,0.3147,0.3206,0.8659,3.4454,1.0812,2.7898
201711,2.4363,2.7976,2.5954,3.4662,3.1068,3.2194
201712,0.8451,-0.7177,0.0595,0.8703,1.214,1.9324
201801,3.1974,3.0654,1.7218,6.5798,5.204,5.3057
201802,-3.0877,-3.7392,-3.8185,-2.4475,-4.8721,-4.0924
201803,1.1187,0.9759,1.858,-2.2932,-2.3103,-3.2793
201804,1.1322,1.194,2.2274,0.6011,-0.0022,0.5822
201805,8.0257,7.388,5.8087,3.8078,2.0172,-0.2964
201806,2.8739,0.34,0.5755,1.2273,0.2571,-1.2374
201807,1.2984,2.2364,1.0501,3.2943,3.4862,4.3481
201808,5.9969,2.9155,2.4378,5.2336,2.0434,0.6295
201809,-1.8356,-2.7731,-2.6382,0.7729,0.1125,-1.0339
201810,-13.6084,-11.3623,-9.041,-8.5718,-4.8961,-6.2628
201811,1.0914,2.1793,0.5883,1.431,2.3736,2.4363
201812,-12.2792,-12.0779,-12.5822,-8.3527,-9.7007,-10.9965
201901,12.837,10.433,11.0664,8.3738,8.0313,8.9019
201902,6.4981,5.2059,3.385,3.7626,3.95,1.1921
201903,-0.623,-2.8435,-4.3241,2.8217,0.4154,-1.6241
201904,2.4292,4.1192,3.152,4.1964,3.1897,7.3419
201905,-7.1011,-8.1733,-9.8636,-6.43,-6.6596,-8.4482
201906,8.3483,7.6431,6.3579,7.1503,7.2143,6.9804
201907,-0.6514,0.5311,-1.0467,1.8012,0.7627,2.4796
201908,-4.1135,-5.9631,-8.2862,-1.0495,-3.2257,-6.8618
201909,-2.4616,3.852,5.7197,0.3041,3.9659,5.5435
201910,4.6574,2.3282,0.5641,2.5296,1.7921,2.4841
201911,6.1953,3.0831,3.858,4.3396,3.2413,2.9556
201912,2.7077,4.2308,4.8084,2.7579,2.6289,4.3045
