Date,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
197611,225.28,194.33,851.12,71.49,83.89,387.83,40.63,340.93,391.15,38.32,89.14,213.01,127.42,151.76,456.85,165.43,238.1,231.8,678.22,320.85,1193.78,36.11,240.26,227.54,106.46,36.93,146.66,73.44,113.93,39.68
197612,226.92,177.76,865.34,70.69,87.08,384.09,43.83,314.19,369.47,38.47,92,211.35,130.13,150.07,452.8,170.26,190.66,232.68,682.52,328.49,1216.44,36.89,243.74,227.56,111.48,37.77,154.05,76.13,116.08,40.47
197701,236.79,207.91,897.7,79.85,94.43,400.46,46.97,335.97,410.2,40.56,98.92,221.11,137.97,154.68,502.57,180.02,201.61,247.3,733.34,348.04,1255.02,41.09,253.66,238.92,117.65,40.35,156.6,78.83,126.5,43.54
197702,226.08,182.71,851.34,76.15,92.57,366.61,47.09,308.23,386.51,39.82,93.97,212.13,131.69,149.07,491.59,176.55,196.05,241.85,730.49,349.34,1256.16,40.54,244.96,220.11,113.3,39.98,145.18,70.54,120.75,42.49
197703,224.72,183.78,843.53,72.87,86.7,357.15,44.83,308.42,381.84,38.15,92.67,212.04,130.83,147.65,471.85,174.54,192.47,249.21,709.83,334.66,1251.61,39.31,241.9,221.42,109.13,38.96,143.58,68.79,118.81,41.7
197704,221.59,176.64,818.17,72.38,85.2,344.62,44.13,304.74,382.85,38.12,93.85,212.95,136.05,153.41,452.23,176.94,196.29,251.92,694.22,333.3,1235.5,39.55,242.3,222.37,108.76,39.39,139.05,64.88,117.72,41.88
197705,222.47,173.25,834.97,70.9,86.19,342.29,45.14,292.9,384.72,39.23,96.28,216.94,141.64,160.02,461.19,184.34,195.68,241.33,725.69,338.07,1243.62,39.75,234,226.36,114.16,38.44,133.23,65.43,120.61,42.52
197706,221.51,168.47,839.06,70.08,86.22,335.06,42.82,287.51,368.19,37.57,93.06,204.77,142.14,155.74,451.46,185.99,180.46,215.37,716.84,342.77,1245,39.77,228.99,220.63,114.95,38.63,127.69,66.76,119.18,42.36
197707,227.52,163.3,868.17,75.51,96.16,358.57,45.19,286.41,371.67,39.06,88,203.16,147.29,155.3,471.19,203.5,164.1,220.73,683.68,382.54,1222.11,41.05,234.87,226.31,125.22,39.55,129.31,75.75,122.9,41.6
197708,235.85,156.83,884.49,76.25,95.97,351.92,44.82,281.92,360.68,39.15,85.02,188.02,137.59,157.68,467.81,199.38,156.4,200.01,682.43,384.13,1211.49,41.25,235.25,219.72,122.19,38.91,129.74,77.19,124.04,41.83
197709,234.48,158.86,898.23,76.13,94.96,361.88,44.76,290.7,347.47,39.02,83.31,176.28,135.79,155.44,462.88,192.25,156.25,189.84,637.34,368.59,1168.23,41.05,236.09,217.42,117.92,39.06,135.9,81.31,122.78,41.41
197710,234.63,159.85,886.53,74.4,93.61,360.17,46.18,289.74,344.88,39.75,81.94,165.83,137.63,155.91,488.24,189.71,154.03,189.17,642.05,373.92,1205.36,41.49,232.12,214.7,116.6,38.85,134.58,84.31,121.43,41.86
197711,223.44,152.88,865.77,69.69,94.74,335.78,45.67,286.49,333.23,38.03,80.44,164.98,129.95,152.77,464.54,183.6,142.9,183.76,624.74,360.47,1144.25,40.34,225.85,206.18,111.68,37.34,130.86,78.62,115.34,40.1
197712,231.09,160.58,882,76.99,100.86,341.17,49.84,306.21,357.53,40.41,86.06,166.23,138.73,159.46,460.37,196.19,147.92,191.55,639.6,372.53,1153.56,43.42,238.01,210.69,119.09,39.55,139.21,85.84,121.71,42.57
197801,231.45,155.52,863.36,80.45,105.43,341.25,49.83,311.09,364.97,39.8,84,173.27,141.09,159.91,470.63,197.79,152.03,185.9,651.59,369.25,1174.87,43.85,247.27,214.11,121.43,41.12,136.56,87.03,121.31,43.54
197802,221.79,154.72,809.78,75.46,99.18,315.5,47.32,305,340.92,39.14,79.03,165.1,132,154.7,439.62,184.46,144.9,175.23,604.9,350.59,1125.88,41.56,236.35,204.37,120.47,38.93,127.26,80.69,114.26,41.83
197803,220.72,154.12,807.49,74.78,101.18,304.29,48.46,293.91,322.17,38.85,78.67,159.12,131.61,150.16,439.18,189.2,140.41,178.93,591.74,346.18,1155.18,42.21,226.16,199.11,118.16,39.04,125.02,83.99,113.88,41.65
197804,226.77,157.87,836.5,81.29,112.08,310.26,52.25,307.75,337.23,40.5,82.83,168.74,132.72,154.68,465.14,206.44,147.05,167.52,612.01,352.7,1208.74,45.7,224.48,205.51,124.52,41.34,127.39,89.28,119.1,44.05
197805,245.06,164.55,908.2,90.9,122.93,354.32,56.32,338.27,380.51,43.27,91.18,182.92,149.09,173.76,501.81,236.62,150.59,204.89,658.86,351.52,1244.34,48.81,255.88,227.95,135.99,44.77,141.64,100.57,131.26,47.84
197806,252.63,172.15,924,98.13,129.93,368.27,58.52,361.45,383.18,44.55,94.37,188.5,157.75,187.84,488.32,276.01,157.42,218.04,660.4,350.88,1221.71,51.42,259.21,242.35,141.23,46.51,141.92,109.85,132.79,49.81
197807,261.98,168.34,933.03,89.12,133.96,353.6,54.9,355.7,361.85,44.5,89.41,167.78,152.48,171.77,459.15,301.15,140.49,198.71,614.87,373.9,1254.7,50.74,246.82,236.62,139.09,45.28,136.31,108.69,125.41,48.26
197808,266.92,186.43,975.14,97.35,143.37,379.09,55.72,386.7,379.56,46.5,96.64,180.79,161.15,189.28,487.49,356.24,153.51,203.22,645.68,385.64,1272.5,54.69,268.86,257.03,154.74,48,143.43,114.38,132.28,51.26
197809,275.61,185.17,980.31,103.55,155.03,387.86,59.28,392.74,395.63,51.29,104.55,180.68,167.17,191.16,493.31,378.74,159.89,201.38,672.45,383.77,1329.28,58.24,282.91,271.79,163.53,52.1,150.43,128.56,139.93,54.52
197810,276.69,186.6,997.46,100.08,152.15,377.04,58.12,381.78,392.89,52.54,102.09,182.56,166.61,181,497.15,351.63,168.23,201.74,708.63,380.43,1341.42,56,271.24,262.69,158.27,51.11,148.31,129.62,138.43,53.69
197811,247.72,159.11,915.29,82.47,131.87,341.49,49.05,332.29,357.89,42.41,86.47,160.25,143.45,156.33,443.29,295.43,150.54,165.1,630.77,350.97,1306.95,45.52,242.69,240.11,124.5,42.52,129.74,100.13,122.61,44.82
197812,251.25,165.49,930.17,88.15,134.86,351.52,50.45,349.49,358.31,44.08,87,161.6,147.56,159.74,434.74,321,147.09,174.83,668.81,358.47,1326.77,47.69,256.27,245.66,129.74,45.37,131.51,104.84,124.75,46.68
197901,255.55,169.97,950.14,89.61,138.08,360.32,51.12,360.98,357.25,40.07,87.9,161.63,151.93,155.06,432.39,337.95,153.45,171.49,692.25,351.37,1323.6,48.15,273.67,249.2,128.53,46.66,130.13,101.26,126.4,48.03
197902,260.14,181.01,955.31,94.35,148.67,372.54,56.96,368.18,379.57,43.24,95.29,182.94,161.26,165.73,455.7,353.43,170.14,180.13,718.06,371.61,1371.63,50.62,285.03,265.47,133.01,49.31,138.48,108,133.38,50.64
197903,250.4,173.04,918,88.79,143.69,352.46,55.08,352.19,368.35,42.89,91.81,175.86,156.16,155.42,433.6,309.87,171.53,179.18,716.35,362.25,1341.92,47.58,275.24,253.29,124.94,48.26,131.57,103.19,128.69,48.95
197904,255.11,185.92,962.21,94.86,149.56,373.6,60.4,371.25,402.72,45.7,99.71,191.55,167.26,163.03,462.13,330.68,185.02,207.54,786.63,368.24,1339.42,52,299.58,273.74,136.65,51.85,138.76,111.38,137.94,53.24
197905,255.21,190.04,960.2,97.08,151.97,375.57,60.04,375.11,393.91,46.07,103.76,189.58,163.9,162.46,473.74,326.43,186.21,191.36,824.81,356.38,1343.34,53.97,300.6,269.01,136.67,51.56,139.28,118.58,139.6,54.65
197906,250.47,180.46,924.44,95.8,147.7,364.79,60.75,368.6,379.84,45.76,102.44,183.22,164.03,159.98,458.33,307.96,190,204.78,800.93,357.48,1353.16,52.11,292.73,265.31,139.98,50.8,135.42,114.19,139.64,54.09
197907,259.34,190.68,987.36,98.18,147.3,367.77,60.44,354.47,391.79,46.96,101.56,191.14,158.01,167.17,482.33,330.06,222.35,265.82,777.64,396.1,1260.48,49.01,273.74,280.66,149.76,51.91,138.87,113.12,145.78,54.76
197908,262.93,191.81,1034.6,103.14,152.24,368.91,62.67,357.3,411.39,47.11,105.8,201.04,163.41,170.55,484.43,342.16,228.33,256.21,793.34,402.81,1287.95,51.35,268.8,276.61,164.95,52.74,140.12,116.82,150.21,55.41
197909,279.29,213.3,1115.73,111.8,163.74,394.38,68.09,391.18,437.33,48.74,114.36,213.49,172.94,171.22,502.69,385.91,241.25,262.41,850.72,407.1,1285.43,55.09,283.31,294.22,175.15,57.11,151.98,123.57,157.79,59.01
197910,275.09,210.15,1056.29,113.82,163.81,379.99,66.98,388.95,447.05,47.47,114.28,218.47,170.38,163.13,509.34,386.99,261.69,270.71,909.03,396.19,1251.92,54.78,278.73,288.76,168.17,59.15,148.82,118.37,155.4,58.71
197911,253.35,189.95,1016.36,104.69,151.94,353.02,60.91,371.43,410.42,42.79,102.69,192.49,156.18,152,449.02,376.64,232.05,224.29,888.15,370.24,1212,49.69,258.34,263.07,148.73,53.15,136.7,103.58,139.64,53.4
197912,266.08,204.2,1073.36,113.57,155.4,358.75,65.36,404.93,433.62,44.24,106.17,191.75,168.22,158.08,424.69,417.54,253.78,263.77,968.42,395.37,1239.63,55.02,277.61,264.52,157.92,58.06,141.11,104.54,148.44,57.18
198001,274.41,211.77,1102.3,123.57,162.86,372.68,68.32,412.78,468.71,48.75,108.58,206.97,173.8,165.16,429.03,451.73,298.86,278.05,993.34,388.91,1215.77,57.64,283.05,270.63,163.13,64.24,142.98,109.95,151.45,60.68
198002,281.89,234.92,1095.32,130.42,169.56,379.55,68.92,410.11,493.66,51.74,117.17,242.76,186.97,178.33,475.89,555.76,344.69,300.53,1131.93,392.82,1190.64,61.87,304.82,285.96,178.16,68.12,142.4,113.19,153.1,65.18
198003,266.34,228.44,1032.68,125.63,158.03,358.95,68.36,388.47,484.44,50.89,113.99,238.82,180.35,169.22,439.05,506.98,360.68,297.87,1275.71,375.52,1178.84,59.43,291.83,282.4,169.41,66.53,134.41,106.42,145.89,63.89
198004,242.81,156.46,1020.22,114.07,138.66,341.91,64.87,384.03,424.42,43.88,98.6,193.91,156.57,153.93,395.13,443.81,282.27,233.69,1053.27,347.75,1170.82,50.43,254.38,251.31,146.75,60.14,124.96,92.22,132.74,53.65
198005,260.15,163.16,1117.81,118.7,142.85,355.74,66.87,405.53,444.75,43.93,102.4,199.77,156.92,157.39,382.85,434.5,284.93,259.65,1123.04,388.83,1288.05,55.32,255.72,260.69,146.71,58.87,130.87,99.88,142.5,56.65
198006,281.35,178.2,1207.57,123.89,155.61,378.52,67.63,431.22,480.08,47.03,110.85,208.35,165.92,171.96,390.61,433.88,311.22,301.06,1159.15,402.6,1362.81,59.76,267.34,278.67,162.8,66.39,142.9,104.33,153.85,60.7
198007,288.81,234.9,1291.85,111.89,164.08,370.3,67.49,379.47,465.94,46.42,114.69,209.42,169.8,166.06,399.42,401.88,297.76,341.34,960.52,448.84,1249.63,61.1,249.01,274.8,160.45,65.12,143.7,112.03,154.07,52
198008,303.28,255.84,1475.99,122.59,181.98,407.89,77.45,414.81,505.01,51.54,129.21,237.83,189.41,190.07,456.44,447.05,322.15,361.39,977.07,447.84,1262.13,69.03,289.61,301.91,188.18,72.8,159.02,120.4,160.64,56.96
198009,301.13,257.3,1453.41,127,195.54,409.04,78.39,419.27,517.89,52.51,131.16,238.44,191.73,187.09,479.56,453.86,340.17,360.81,1012.69,438.8,1319.79,73.77,300.46,301.95,189.83,77.7,158.87,121.3,163.74,57.78
198010,297.05,259.57,1425.01,131.18,202.78,409.44,81.24,433.97,527.06,52.22,132.58,248.85,202.38,190.19,488.13,469.29,381.8,387.42,1084.61,436.12,1293.77,78.22,306.88,303.69,195.4,83.55,159.11,124.45,167.26,59.87
198011,292.47,260.17,1475.67,131.51,201.42,413.48,81.72,430.65,526.43,52.93,136.51,245.12,209.84,194.03,466.6,455.45,380.18,387.52,1172.5,441.87,1251.63,81.9,314.58,303.23,200.55,83.19,155.73,119.2,165.69,61.96
198012,289.87,259.65,1504.4,154.21,207.77,436.95,83.78,466.51,571.76,52.49,144.96,261.64,235.29,216.38,457.33,533.06,405.86,441.65,1456.07,473.41,1182.3,89.45,343.85,321.87,233.05,93.52,157.21,118.2,175.5,68.12
198101,299.76,248.32,1510.49,149.98,209.92,430.97,81.96,490.48,558.52,52.7,139.09,249.97,227.39,206.15,462.56,559.48,374.2,397.73,1296.57,461.23,1189.64,85.75,341.68,310.43,219.25,87.47,159.13,119.05,180.89,66.62
198102,305.88,259.38,1489.71,145.25,207.43,428.71,88,486.09,567.93,57.21,136.35,251.72,211.99,200.96,456.71,515.62,343.67,364.77,1172.76,446.26,1255.19,81.44,313.41,316.85,228.68,84.67,160.34,120.19,176.59,64.24
198103,311.29,265.95,1530.57,150.37,214.33,467.15,89.95,488.47,586.55,59.21,141.84,258.66,216.87,203.18,490,495.54,329.8,361.15,1159.17,436.05,1321.22,81.79,313.79,339.84,232.29,82.74,164.32,130.56,179.79,64.75
198104,334.02,286.3,1606.67,177.03,234.58,481.8,98.41,523.92,601.72,61.72,153.15,309.71,229.54,217.47,528.07,507.28,350.52,376.16,1134.8,445.15,1334.01,89.5,329.14,357.08,265.1,93.74,186.13,141.55,190.92,68.44
198105,332.44,294.43,1622.82,180.53,247.44,478.24,94.98,543.09,586.58,68.05,150.42,301.2,229.21,228.29,535.95,511.32,348.75,350.53,1053.02,431.21,1416.54,93.3,328.69,349.25,270.04,92.32,193.74,148.18,191.41,70.43
198106,340.06,296.5,1641.52,183.75,258.31,475.5,97.67,559.3,586.87,68.21,149.21,280.55,227.31,234.28,547.06,520.36,346.61,350.95,1004.33,435.18,1490.92,95.77,342.43,346.9,283.28,95.59,200.92,151.68,195.65,72.41
198107,311.2,313.44,1692.62,152.87,246.37,457.34,99.02,442.8,584.12,70.4,143.49,252.36,223.58,181.43,536.39,447.37,306.48,320.83,706.04,473.46,1201.12,88.9,272.59,326.99,251.01,94.45,199.29,134.19,192.34,57.31
198108,307.06,309.75,1729.61,141.92,241.12,443.04,99.94,425.04,560.79,63.79,136.04,255.15,225.56,171.39,516.77,416.93,295.68,347.81,762.86,486.39,1216.76,85.69,262.47,316.79,239.62,91.09,194.94,126.06,186.3,56.44
198109,290.54,289.78,1618.34,133.24,230,413.18,95,391.97,521.59,59.16,127.69,234.55,209.46,164.47,466.35,366.84,245.41,303.98,708.67,477.65,1183.2,80.45,243.11,291.03,221.44,89.46,184.09,112.47,177.1,52.11
198110,282.74,287.37,1614.96,131.61,221.49,401.69,91.61,389.03,472.97,57.12,115.8,211.6,189.38,155.28,454.05,352.7,208.92,276.05,599.85,446.85,1215.7,73.81,234.85,276.42,208.51,81.97,179.45,109.16,172.59,47.67
198111,308.64,311.12,1704.8,146.51,240.95,406.53,93.91,419.32,500.67,61.23,115.88,212.96,198.01,163.2,413.64,379.27,210.91,312.62,656.81,465.51,1337.33,81.51,246.52,281.41,228.99,89.72,189.55,123.14,185.36,52.04
198112,312.26,319.54,1759.51,147.21,252.36,427.84,95.18,437.62,516.01,61.1,122.39,221.05,209.34,170.63,420.25,367.95,215.68,328.2,698.9,488.06,1349.36,84.56,249.9,304.78,239.21,91.22,189.65,129.5,195.96,52.77
198201,311.89,311.74,1648.22,145.75,244.05,420.41,92.45,433.74,501.6,61.43,119.79,214.68,204.48,169.49,433.03,368.56,201.15,307.82,654.19,472.7,1327.63,83.65,250.07,300.94,232.14,88.18,187.02,123.97,187.38,51.38
198202,309.44,317.17,1654.11,153.68,233.2,442.56,92.19,439.51,476.5,56.31,111.81,195.49,195.11,165.92,428.86,355.99,170.87,283.45,599.44,466.82,1336.23,79.89,258.62,292.92,223.74,86.23,189.86,125.9,183.4,49.5
198203,305.8,310.26,1585,144.31,228.57,425.97,88.34,424.57,437.86,53.98,104.52,184.08,180.15,157.81,410.47,331.95,156.53,246.73,507.81,459.8,1236.75,75.38,245.6,280.6,213.6,82.33,189.58,121.1,177.54,47.7
198204,313.48,323.83,1633.54,155.01,227.79,430.68,88.8,415.58,430.08,53.99,101.33,174.03,171.92,161.42,435.97,331.84,144.22,229.06,490.92,467.29,1259.8,72.26,237.5,275.96,217.13,81.65,200,131.84,169.54,47.06
198205,332.67,355.89,1750,161.08,239.49,445.38,95.12,445.74,455.87,59.47,104.19,176.61,172.29,171.9,458.38,353.97,143.66,235.27,513.4,482.24,1201.59,78.35,254.8,283.54,229.66,85.25,213.17,139.04,175.06,50.18
198206,322.35,336.28,1856.11,146.67,225.35,441.16,94.87,433.9,436.7,57.49,97.57,162.67,157.5,164.49,453.66,333.28,132.75,211.27,522.47,474.04,1165.18,74.48,239.36,266.94,189.28,84.01,206.62,135.74,164.61,48.05
198207,322.85,344.45,1896.99,133.68,219.81,436.45,96.93,375.34,434.54,54.62,95.31,151.85,140.36,148.87,491.55,321.7,107.57,200.06,412.11,484.03,1041.53,67.75,217.78,262.08,173.8,76.49,212.45,125.49,159.86,39.81
198208,323.24,397.16,1792.65,132.9,216.52,446.95,95.86,379.97,414.66,55.12,91.93,144.76,130.9,146.53,472.95,331.85,101.05,177.7,380.31,468.17,1053.6,66.95,222.96,256.12,163.04,75.27,214.98,124.41,155.36,39.84
198209,347.83,410.52,2017.52,137.72,243.33,503.91,106.55,428.83,476.21,59.84,105.69,162.36,145.8,167.32,541.83,400.55,123.34,195.45,416,517.88,1167.47,75.24,250.25,295.88,181.53,87.28,239.22,139.43,173.81,42.87
198210,357.73,376.19,2097.33,140.32,263.47,503.95,118.07,436.85,473.18,61.17,107.73,153.48,140.01,165.2,547.63,399.69,126.23,190.61,427.2,519.31,1201.69,79.88,253.26,296.8,178.65,91.08,252.09,141.49,184.28,44.31
198211,384.75,402.36,2346.29,170.5,310.62,562.37,133.62,475.48,535.8,71.32,128.95,168.81,156.23,194.71,642.41,453.65,144.5,207.52,450.42,541.27,1299.46,94.34,295.96,342.74,212.59,108.15,297.33,159.19,211.69,51.93
198212,400.22,427.83,2287.8,183.81,344.19,612.16,146.46,503.06,548.34,73.72,144.38,177.77,164.51,207.23,690.85,465.03,149.39,206.26,418.58,536.31,1380.38,104.97,326.11,353.62,235.93,119.98,330.91,168.03,224.04,57.07
198301,416.09,410.83,2269.21,158.96,355.45,603.99,145.78,508.05,540.36,76.85,149.72,189.79,172.12,210.12,732.46,488.8,168.79,208.33,449.25,554.39,1389.79,104.93,336.56,365.57,233.56,120.26,322.52,164.52,217.18,57.72
198302,412.3,417.26,2231.89,167.68,344.44,628.51,142.18,520.24,588.8,79.82,154.38,206.9,179.26,223.4,749.46,495.48,200.2,224.99,470.43,571.34,1560.8,113.4,364.84,370.29,248.94,126.71,325.53,168.45,218.03,61.36
198303,415.61,457.39,2265.9,183.18,372.6,654.6,154.24,541.68,608.92,84.31,160.82,214.46,177.38,234.25,747.88,524.67,172.48,205.6,463.6,573.63,1532.49,120.69,376.86,393.15,262.76,137.67,352.27,186.12,229.84,64.4
198304,436.38,508.08,2383.24,177.6,409.82,655.36,173.01,573.28,613.67,90.87,171.32,220.39,178.94,230,741.34,553.69,178.6,203.41,498.91,570.95,1566.36,123.6,379.91,404.59,266.5,143.1,389.49,192.44,245.46,65.85
198305,458.34,535.4,2491.39,186.95,446.12,699.19,188.46,602.26,666.64,96.16,178.76,226.95,189.24,231.64,860.06,589.41,198.92,209.22,552.16,589.58,1680.58,132.4,414.41,437.02,283.04,153.57,429.04,208.34,269.37,71.78
198306,456.75,515,2352.06,201.49,445.48,655.39,190.98,586.39,699.53,98.19,183.9,247.55,199.74,246.46,841.93,593.45,219.56,233.31,558.13,597.79,1657.3,137.18,427.02,454.07,297.44,156.64,429.15,214.77,272.34,76.49
198307,459.36,505.34,2129.87,205.94,439.57,622.33,194.31,538.39,705.23,106.11,172.01,254.81,200.45,253.83,918.87,615.01,189.74,244.64,549.5,624.62,1402.44,140.43,406.36,419.52,301.52,154.61,443.45,194.93,270.58,73.92
198308,448.89,503.07,2154.73,192.98,427.14,583.2,183.07,512.91,705.48,102.16,166.05,255.53,195.28,235.3,903.34,582.64,191.42,240.56,547.11,630.33,1351.52,128.76,388.73,418.93,291.78,144.72,434.8,183.74,263.39,72.62
198309,456.55,515.92,2259.03,191.21,416.94,572.72,170.71,504.89,767.51,101.63,158.7,270.73,191.57,228.74,868.86,561.63,194.2,241.87,587.68,633.44,1379.61,125.87,386.15,418.82,284.01,141.46,409.6,182.49,266.21,68.9
198310,477.82,540.13,2439.91,195.5,431.78,596.4,172.14,511.04,764,103.38,164.17,265.54,198.86,236.28,910.1,592.25,176.39,251.25,561.39,662.33,1412.02,128.61,396.05,434.6,287.41,145.58,417.53,190.32,270.71,70.99
198311,493.32,525.4,2498.5,188.81,409.25,586.68,164.04,499.53,740.93,98.84,156.86,254.15,189.03,229.91,931.03,573.75,155.67,233.17,550.51,678.71,1337.84,115.93,373.17,438.89,291.92,139.33,413.52,185.03,262.65,66.26
198312,507.75,504.08,2506.06,192.86,418.91,636.03,166.67,484.14,753.89,108.98,168.5,277.59,199.29,253.89,923.62,628.03,171.42,239.6,554.1,658.64,1378.94,122.75,380.19,471.73,294.98,146.47,432.65,197.2,269.42,68.84
198401,506.03,489.79,2579.15,200.51,409.19,636.75,162.71,469.79,728.78,106.76,166.17,280.44,202.96,255.94,957.64,619.08,167.98,224.09,577.39,629.29,1336.8,120.55,385.1,464.32,291.97,144.46,412.37,188.66,267.7,67.13
198402,527.93,481.57,2705.37,194.54,391.2,599.4,150.52,470.96,697.04,103.66,160.58,274.56,199.71,246.39,925.91,604.58,169.05,225.95,609.25,634.7,1390.62,110.46,363,446.51,279.39,141.31,387.25,182.94,267.2,64.36
198403,504.4,443.01,2479.5,179.52,359.22,568.43,148.84,459.32,641.76,89.82,149.45,251.58,183.83,227.58,856.45,559.67,179.45,214.8,638.04,607.14,1337.8,102.91,340.98,430.55,257.86,134.47,370.53,171.63,254.73,60.26
198404,515.02,435.9,2421.21,195.02,384.96,584.99,148.66,455.44,678.65,88.91,155.69,272.38,192.02,226.33,834.94,538.64,187.05,218.64,642.37,600.75,1289.92,103.68,347.84,447.73,264.01,138.39,373.47,181.42,260.51,60.74
198405,519.71,433.87,2381.17,194.99,393.71,587.32,148.87,471.77,684.84,86.82,153.32,256.44,189.13,232.82,843.05,548.83,177.9,223.21,671.58,595.25,1317.63,100.53,348.2,452.97,253.48,138.06,377.38,178.82,257.61,60.91
198406,507.66,458.12,2350.57,183.92,380.59,577.58,142.29,438.43,634.03,82.9,139.99,231.42,175.26,211.88,785.32,535,168.12,214.08,595.37,583.52,1319.47,95.59,330.6,420.53,240.99,128.54,358.75,174.76,239.09,57.69
198407,457.89,356.66,2492.31,164.95,383.23,538.02,135.78,318.75,573.97,81.73,134.14,233.76,169.57,182.22,778.26,563.22,136.66,182.74,524.76,598.4,1293.48,82.98,278.9,423.92,220.11,121.4,334.22,148.09,236.24,57.2
198408,452.33,346.04,2856.5,163.27,381.4,543.6,127.93,306.97,559.91,74.44,131.09,211.78,160.19,177.31,809.26,581.94,116.41,168.66,488.28,597.75,1330.38,75.43,276.04,433.41,215.67,117.04,337.15,144.74,232.47,56.64
198409,488.04,363.23,3113.88,181.8,420.22,585.85,141.65,338.92,631.48,80.36,147.2,246.65,181.3,203.36,879.39,680.82,138.89,186.15,567.22,639.3,1424.5,86.52,313.85,479.32,242.23,136.47,368.64,156.38,258.06,64
198410,499.97,366.93,3223.45,178.41,412.89,574.36,138.98,327.31,610.5,79.01,148.72,240.56,177.96,194.71,913,661.85,140.46,186.37,569.17,665.38,1481,82.84,301.25,458.84,244.83,137.13,371.23,153.88,265.92,64.25
198411,512.08,384.24,3318.39,177.89,410.46,581.16,131.06,333.34,600.89,79.89,150.21,240.99,172.69,196.12,930.7,700.2,129.36,172.07,556.72,682.55,1444.53,81.72,298.12,432.53,250.72,137.95,366.41,155.64,268.79,65.42
198412,517.77,381.09,3359.06,173.62,408.64,572.23,127.89,334.57,592.94,81.23,150.52,237.56,168.5,188.43,895.21,674.42,133.48,179.22,556.1,696.77,1450.13,78.54,287.21,428.95,245.73,135.75,352.58,149.46,269.56,63.68
198501,521.64,407.89,3399.09,177.52,427.26,591.21,127.53,347.47,594.48,83.05,154.69,242.74,169.75,196.69,934.3,722.53,125.04,169.13,559.83,709.65,1508.24,80.51,296,444.23,256.97,143.4,351.73,147.64,282.87,66.48
198502,524.72,428.98,3471.2,203.95,480.97,639.32,143.11,376.25,642.59,89.72,174.01,270.43,189.26,225.15,1015.67,795.08,142.44,182.37,597.25,722.37,1605.09,93.18,332.64,472.28,284.31,167.43,399.13,165.28,307.73,71.47
198503,554.81,432.27,3796.23,209.84,488.48,652.14,147.2,392.06,645.79,93.82,175.3,268.56,189.5,221.64,990.59,838.84,138.12,180.51,621.23,733.77,1679.01,97.1,326.15,471.69,291.55,167.53,408.08,172.12,314.07,73.9
198504,591.33,450.27,3897.06,211.09,508.82,631.48,153.39,405.1,629.34,90.12,167.02,259.17,182.25,209.61,941.12,827.25,149.39,173.59,632.22,772.46,1735.55,94.24,310.12,464.23,284.09,168.03,410.42,175.48,314.66,73
198505,598.29,480.13,3578.37,211.72,514.65,620.08,153.48,397.65,633.55,88.83,163.17,243,176.04,208.18,899.17,799.24,149.47,170.43,663.88,772.88,1740.31,92.83,299.91,468.61,276.55,168.01,416.18,179.6,324.53,73.14
198506,672.09,517.67,3554.44,219.55,549.71,645.18,167.89,439.11,685.32,91.81,175.27,246.11,181.87,224.32,986.14,865.93,150.49,178.65,610.36,808.1,1884.56,97.91,310.25,496.33,309.46,178.66,464.55,191.87,346.08,78.39
